slug,name,positions,age,team,games_played,minutes_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,is_combined_totals
robindu01,Duncan Robinson,SMALL FORWARD,26,MIAMI HEAT,72,2262,11.0,0.628,0.855,0.105,0.4,12.1,6.3,8.3,0.9,0.9,9.7,16.6,1.9,1.8,3.7,0.079,-0.2,-0.8,-1.0,0.6,False
robingl02,Glenn Robinson III,SMALL FORWARD,27,SACRAMENTO KINGS,23,369,9.0,0.554,0.444,0.232,3.3,10.4,6.8,7.0,0.5,0.7,9.2,14.0,0.3,0.0,0.3,0.033,-1.9,-2.2,-4.0,-0.2,False
robinje01,Jerome Robinson,SHOOTING GUARD,23,WASHINGTON WIZARDS,17,305,4.1,0.4,0.442,0.211,1.4,11.8,6.6,10.2,1.8,1.6,15.5,16.7,-0.7,0.3,-0.4,-0.057,-6.9,-0.1,-7.0,-0.4,False
robinju01,Justin Robinson,POINT GUARD,23,OKLAHOMA CITY THUNDER,9,88,6.0,0.453,0.667,0.238,1.2,7.2,4.1,14.1,1.6,0.0,7.9,12.2,0.0,0.0,0.0,0.021,-5.8,-1.0,-6.8,-0.1,False
robinmi01,Mitchell Robinson,CENTER,22,NEW YORK KNICKS,31,853,17.7,0.642,0.0,0.301,14.5,17.5,16.0,2.9,2.1,5.0,11.5,11.8,1.8,1.7,3.4,0.192,-0.3,1.5,1.2,0.7,False
robyis01,Isaiah Roby,POWER FORWARD,22,OKLAHOMA CITY THUNDER,61,1425,11.9,0.555,0.254,0.273,6.4,18.6,12.4,11.4,1.7,2.3,19.0,17.7,-0.3,1.5,1.3,0.043,-3.7,0.4,-3.3,-0.5,False
rondora01,Rajon Rondo,POINT GUARD,34,ATLANTA HAWKS,27,402,9.9,0.478,0.409,0.018,1.1,13.6,7.5,32.2,2.3,0.4,26.0,16.2,-0.2,0.4,0.2,0.019,-2.8,0.3,-2.5,0.0,False
rondora01,Rajon Rondo,POINT GUARD,34,LOS ANGELES CLIPPERS,18,368,16.8,0.609,0.419,0.143,4.4,12.2,8.4,38.6,2.4,0.5,26.4,18.2,0.7,0.4,1.1,0.148,2.0,0.4,2.3,0.4,False
rosede01,Derrick Rose,POINT GUARD,32,DETROIT PISTONS,15,342,17.1,0.517,0.212,0.272,1.9,7.6,4.7,32.5,2.6,1.0,12.3,30.0,0.0,0.3,0.4,0.051,0.7,-0.2,0.6,0.2,False
rosede01,Derrick Rose,POINT GUARD,32,NEW YORK KNICKS,35,937,18.8,0.565,0.211,0.18,1.6,10.0,5.9,26.3,1.7,1.5,9.6,24.3,1.5,1.2,2.8,0.142,1.9,0.5,2.4,1.0,False
rosste01,Terrence Ross,SHOOTING GUARD,29,ORLANDO MAGIC,46,1347,13.2,0.53,0.429,0.224,1.1,11.4,6.1,13.2,1.7,1.4,9.9,24.1,-0.1,1.0,0.9,0.03,-1.4,-0.8,-2.3,-0.1,False
roziete01,Terry Rozier,SHOOTING GUARD,26,CHARLOTTE HORNETS,69,2383,17.1,0.575,0.504,0.178,2.1,11.8,6.9,20.0,1.8,1.1,9.5,24.4,3.3,2.0,5.2,0.105,2.2,-0.5,1.6,2.2,False
rubiori01,Ricky Rubio,POINT GUARD,30,MINNESOTA TIMBERWOLVES,68,1772,13.5,0.516,0.43,0.301,1.6,12.4,6.8,33.3,2.6,0.2,16.4,16.0,1.9,1.3,3.1,0.085,-1.9,0.0,-1.9,0.0,False
russeda01,D'Angelo Russell,POINT GUARD,24,MINNESOTA TIMBERWOLVES,42,1196,17.6,0.555,0.475,0.229,1.4,8.9,5.0,33.6,1.8,1.3,13.5,29.1,1.0,0.6,1.6,0.063,3.3,-1.7,1.6,1.1,False
sabondo01,Domantas Sabonis,POWER FORWARD,24,INDIANA PACERS,62,2231,20.6,0.601,0.179,0.363,7.3,28.6,18.0,27.5,1.6,1.2,16.9,24.1,4.0,3.0,6.9,0.149,2.3,1.6,3.8,3.3,False
samanlu01,Luka Šamanić,POWER FORWARD,21,SAN ANTONIO SPURS,33,308,9.8,0.518,0.41,0.276,5.4,18.3,11.7,6.9,1.3,2.2,14.5,19.5,-0.2,0.3,0.1,0.015,-4.2,-0.7,-4.9,-0.2,False
sampsja02,JaKarr Sampson,POWER FORWARD,27,INDIANA PACERS,29,316,10.9,0.533,0.133,0.257,9.3,17.1,13.2,1.8,0.3,3.6,10.7,19.0,0.0,0.3,0.3,0.044,-5.2,-2.3,-7.5,-0.4,False
saricda01,Dario Šarić,CENTER,26,PHOENIX SUNS,50,871,14.3,0.567,0.395,0.289,6.1,18.4,12.4,10.4,1.7,0.4,12.9,22.6,0.7,1.0,1.7,0.093,-1.4,-0.6,-2.0,0.0,False
satorto01,Tomáš Satoranský,SHOOTING GUARD,29,CHICAGO BULLS,58,1307,13.8,0.614,0.359,0.24,2.6,9.4,6.0,27.9,1.5,0.9,20.9,15.2,1.9,1.1,3.1,0.113,-0.6,0.1,-0.5,0.5,False
schrode01,Dennis Schröder,SHOOTING GUARD,27,LOS ANGELES LAKERS,61,1956,13.8,0.543,0.279,0.32,1.7,10.3,6.1,26.9,1.7,0.6,15.8,22.9,1.0,2.7,3.8,0.093,-1.3,0.1,-1.2,0.4,False
scottmi01,Mike Scott,POWER FORWARD,32,PHILADELPHIA 76ERS,51,852,6.8,0.492,0.735,0.057,1.4,13.8,7.8,6.1,1.4,1.5,8.1,11.9,-0.1,1.1,1.0,0.058,-3.2,0.3,-2.8,-0.2,False
scrubja01,Jay Scrubb,SHOOTING GUARD,20,LOS ANGELES CLIPPERS,4,84,6.3,0.458,0.25,0.139,2.8,15.6,9.4,1.7,2.4,0.0,15.5,23.8,-0.2,0.1,-0.1,-0.072,-8.1,-2.8,-10.9,-0.2,False
sextoco01,Collin Sexton,SHOOTING GUARD,22,CLEVELAND CAVALIERS,60,2115,18.0,0.573,0.239,0.347,3.0,7.0,4.9,22.6,1.4,0.4,11.6,29.7,2.6,0.9,3.5,0.08,1.8,-1.9,-0.2,1.0,False
shamela01,Landry Shamet,SHOOTING GUARD,23,BROOKLYN NETS,61,1403,10.3,0.578,0.73,0.171,0.9,7.6,4.4,9.3,1.1,0.6,8.9,16.7,1.2,0.6,1.8,0.063,-1.0,-1.5,-2.4,-0.2,False
shumpim01,Iman Shumpert,SHOOTING GUARD,30,BROOKLYN NETS,2,11,-0.4,0.25,0.75,0.0,10.6,0.0,5.0,0.0,4.4,0.0,20.0,19.8,-0.1,0.0,0.0,-0.212,-10.4,-2.2,-12.6,0.0,False
siakapa01,Pascal Siakam,POWER FORWARD,26,TORONTO RAPTORS,56,2006,17.7,0.547,0.256,0.313,5.0,17.6,11.1,20.5,1.5,1.8,10.6,26.3,2.3,2.0,4.2,0.101,1.0,-0.3,0.8,1.4,False
silvach01,Chris Silva,POWER FORWARD,24,MIAMI HEAT,11,83,13.4,0.765,0.077,1.154,9.8,24.4,17.2,10.3,0.6,6.3,31.5,15.5,0.1,0.1,0.2,0.136,-5.3,1.4,-3.9,0.0,False
silvach01,Chris Silva,POWER FORWARD,24,SACRAMENTO KINGS,4,9,-5.9,0.333,0.0,0.0,0.0,25.0,12.3,0.0,0.0,9.4,25.0,19.1,-0.1,0.0,0.0,-0.219,-19.3,-1.3,-20.6,0.0,False
simmobe01,Ben Simmons,POINT GUARD,24,PHILADELPHIA 76ERS,58,1877,18.3,0.584,0.017,0.492,5.6,18.7,12.2,31.3,2.4,1.7,19.6,20.2,2.7,3.3,6.0,0.153,0.7,2.2,2.9,2.3,False
simonan01,Anfernee Simons,SHOOTING GUARD,21,PORTLAND TRAIL BLAZERS,64,1104,12.3,0.589,0.703,0.142,1.3,12.5,6.8,11.4,0.8,0.6,9.2,18.3,1.5,0.3,1.8,0.078,0.6,-1.6,-1.0,0.3,False
sirvyde01,Deividas Sirvydis,SHOOTING GUARD,20,DETROIT PISTONS,20,133,5.7,0.481,0.7,0.15,0.0,24.5,12.1,5.4,0.7,0.0,10.5,15.7,-0.1,0.1,0.0,-0.01,-4.2,-1.2,-5.4,-0.1,False
smailal01,Alen Smailagić,POWER FORWARD,20,GOLDEN STATE WARRIORS,15,84,8.9,0.472,0.37,0.222,7.7,12.5,10.1,6.5,1.7,5.2,14.4,17.6,-0.1,0.1,0.0,0.015,-4.9,-0.4,-5.3,-0.1,False
smartma01,Marcus Smart,POINT GUARD,26,BOSTON CELTICS,48,1581,13.8,0.539,0.553,0.318,2.5,9.3,5.9,23.6,2.2,1.4,14.2,18.4,1.8,1.5,3.3,0.1,-0.4,0.2,-0.3,0.7,False
smithde03,Dennis Smith Jr.,POINT GUARD,23,NEW YORK KNICKS,3,28,6.8,0.356,0.4,0.6,0.0,7.7,3.9,14.4,5.4,0.0,7.3,21.7,-0.1,0.1,0.0,-0.015,-8.5,4.7,-3.8,0.0,False
smithde03,Dennis Smith Jr.,POINT GUARD,23,DETROIT PISTONS,20,392,14.1,0.504,0.4,0.148,3.4,11.8,7.5,28.8,2.5,3.1,14.8,18.8,0.1,0.5,0.6,0.076,-0.6,1.3,0.7,0.3,False
smithis01,Ish Smith,POINT GUARD,32,WASHINGTON WIZARDS,44,924,11.6,0.473,0.165,0.111,2.5,14.6,8.6,24.7,1.6,1.2,11.6,15.8,0.2,0.9,1.1,0.056,-2.1,0.5,-1.5,0.1,False
smithja04,Jalen Smith,POWER FORWARD,20,PHOENIX SUNS,27,156,8.4,0.499,0.34,0.14,5.2,21.4,13.4,3.4,0.3,2.9,11.7,17.1,-0.1,0.2,0.1,0.022,-4.8,-1.3,-6.1,-0.2,False
snellto01,Tony Snell,SHOOTING GUARD,29,ATLANTA HAWKS,47,992,9.5,0.708,0.637,0.064,2.0,10.2,6.2,7.9,0.6,1.0,10.7,8.6,1.6,0.5,2.0,0.099,-0.4,-0.1,-0.5,0.4,False
spaldra01,Ray Spalding,CENTER,23,HOUSTON ROCKETS,2,19,0.8,0.41,0.25,0.5,10.8,11.7,11.2,0.0,0.0,9.4,38.1,17.6,-0.1,0.0,-0.1,-0.184,-12.2,-2.1,-14.3,-0.1,False
stanlca01,Cassius Stanley,SHOOTING GUARD,21,INDIANA PACERS,24,93,5.5,0.383,0.302,0.209,9.4,13.9,11.7,1.4,0.5,1.7,2.1,22.0,-0.2,0.1,-0.1,-0.05,-7.2,-4.0,-11.2,-0.2,False
stevela01,Lamar Stevens,POWER FORWARD,23,CLEVELAND CAVALIERS,40,499,10.5,0.521,0.184,0.375,5.3,16.6,10.8,7.4,1.7,2.3,12.7,15.8,0.0,0.5,0.4,0.043,-4.2,0.0,-4.2,-0.3,False
stewais01,Isaiah Stewart,CENTER,19,DETROIT PISTONS,68,1455,16.4,0.597,0.154,0.225,12.0,22.7,17.3,6.3,1.3,5.2,13.0,15.5,1.9,2.1,4.0,0.132,-1.6,0.5,-1.1,0.3,False
strusma01,Max Strus,SMALL FORWARD,24,MIAMI HEAT,39,507,12.1,0.597,0.791,0.128,1.1,8.0,4.6,7.3,1.1,0.4,3.9,18.3,0.6,0.3,0.9,0.088,-0.5,-1.7,-2.2,0.0,False
sumneed01,Edmond Sumner,SHOOTING GUARD,25,INDIANA PACERS,53,861,12.7,0.626,0.312,0.294,2.3,9.5,5.9,7.9,1.8,0.9,13.8,18.3,0.7,0.7,1.4,0.077,-2.3,-0.5,-2.8,-0.2,False
tateja01,Jae'Sean Tate,SMALL FORWARD,25,HOUSTON ROCKETS,70,2043,13.8,0.576,0.312,0.235,6.6,13.2,9.8,13.2,2.0,1.6,12.4,16.4,2.2,1.6,3.8,0.088,-1.6,0.3,-1.4,0.3,False
tatumja01,Jayson Tatum,SMALL FORWARD,22,BOSTON CELTICS,64,2290,21.3,0.576,0.368,0.258,2.4,20.7,11.5,20.3,1.6,1.3,10.4,30.8,4.1,2.5,6.5,0.137,4.2,-0.3,3.9,3.4,False
teaguje01,Jeff Teague,POINT GUARD,32,BOSTON CELTICS,34,616,11.4,0.542,0.298,0.324,1.8,8.6,5.2,16.2,2.1,1.1,15.4,17.7,0.3,0.5,0.8,0.062,-2.4,-0.3,-2.7,-0.1,False
teaguje01,Jeff Teague,POINT GUARD,32,MILWAUKEE BUCKS,21,334,14.1,0.598,0.271,0.458,1.6,7.9,4.9,22.2,1.1,1.3,17.8,17.6,0.5,0.2,0.8,0.11,-0.5,-1.0,-1.4,0.1,False
templga01,Garrett Temple,SHOOTING GUARD,34,CHICAGO BULLS,56,1528,8.2,0.525,0.525,0.131,2.1,9.4,5.8,10.5,1.4,1.7,12.6,13.1,0.2,1.4,1.6,0.05,-3.3,0.3,-3.1,-0.4,False
terryty01,Tyrell Terry,POINT GUARD,20,DALLAS MAVERICKS,11,56,6.0,0.318,0.438,0.188,0.0,11.7,5.9,14.0,4.4,0.0,10.4,15.3,-0.1,0.1,-0.1,-0.049,-7.5,2.6,-5.0,0.0,False
theisda01,Daniel Theis,CENTER,28,BOSTON CELTICS,42,1027,15.0,0.625,0.33,0.233,5.8,18.1,11.9,9.3,1.2,3.9,11.4,15.0,1.7,1.2,2.9,0.134,-0.6,1.0,0.4,0.6,False
theisda01,Daniel Theis,CENTER,28,CHICAGO BULLS,23,574,14.9,0.584,0.32,0.242,7.6,18.5,13.1,10.0,1.4,2.1,11.3,16.8,0.7,0.7,1.4,0.116,-1.0,0.3,-0.7,0.2,False
thomabr01,Brodric Thomas,SHOOTING GUARD,24,HOUSTON ROCKETS,4,24,7.2,0.496,0.857,1.0,4.3,13.9,8.9,22.7,2.0,3.7,28.4,24.9,-0.1,0.0,0.0,-0.063,-7.0,0.5,-6.5,0.0,False
thomabr01,Brodric Thomas,SHOOTING GUARD,24,CLEVELAND CAVALIERS,28,375,8.0,0.487,0.525,0.386,2.0,12.8,7.3,9.9,1.8,2.1,13.2,15.8,-0.2,0.3,0.1,0.01,-4.5,0.3,-4.3,-0.2,False
thomais02,Isaiah Thomas,POINT GUARD,31,NEW ORLEANS PELICANS,3,48,2.4,0.412,0.444,0.074,2.3,6.8,4.5,15.1,1.0,0.0,17.7,29.7,-0.2,0.0,-0.2,-0.179,-7.8,-5.2,-13.1,-0.1,False
thomakh01,Khyri Thomas,SHOOTING GUARD,24,HOUSTON ROCKETS,5,153,21.3,0.586,0.409,0.136,4.7,8.0,6.3,26.9,2.8,3.5,7.9,21.1,0.4,0.1,0.5,0.164,2.5,-0.1,2.4,0.2,False
thomama02,Matt Thomas,SHOOTING GUARD,26,TORONTO RAPTORS,26,192,8.2,0.545,0.661,0.113,1.7,10.7,6.0,6.7,0.5,0.0,8.4,16.0,0.0,0.1,0.1,0.028,-1.9,-2.0,-3.9,-0.1,False
thomama02,Matt Thomas,SHOOTING GUARD,26,UTAH JAZZ,19,134,10.5,0.499,0.6,0.108,3.3,14.4,9.1,11.3,0.7,0.0,10.5,24.5,-0.1,0.2,0.1,0.034,-3.5,-2.0,-5.5,-0.1,False
thomptr01,Tristan Thompson,POWER FORWARD,29,BOSTON CELTICS,54,1287,14.2,0.54,0.009,0.368,14.5,23.5,19.0,7.2,0.9,2.4,14.1,14.8,1.5,1.4,2.9,0.107,-1.5,-1.0,-2.5,-0.2,False
thornsi01,Sindarius Thornwell,SHOOTING GUARD,26,NEW ORLEANS PELICANS,14,73,4.5,0.388,0.429,0.095,1.5,5.9,3.7,7.0,3.3,1.3,15.5,14.9,-0.2,0.1,-0.1,-0.057,-6.0,0.7,-5.3,-0.1,False
thornsi01,Sindarius Thornwell,SHOOTING GUARD,26,ORLANDO MAGIC,7,144,7.7,0.434,0.56,0.24,1.4,8.2,4.7,16.0,2.7,0.6,9.8,9.2,0.0,0.1,0.1,0.042,-5.5,1.1,-4.4,-0.1,False
thybuma01,Matisse Thybulle,SHOOTING GUARD,23,PHILADELPHIA 76ERS,65,1298,10.1,0.508,0.588,0.074,2.6,7.8,5.3,6.3,3.9,4.9,11.3,9.4,0.1,2.7,2.8,0.102,-2.6,4.5,1.9,1.3,False
tilliki02,Killian Tillie,CENTER,22,MEMPHIS GRIZZLIES,18,182,8.5,0.461,0.579,0.193,3.5,10.6,7.0,5.6,1.3,4.0,3.1,14.8,0.0,0.2,0.2,0.055,-3.4,-0.3,-3.7,-0.1,False
tillmxa01,Xavier Tillman Sr.,POWER FORWARD,22,MEMPHIS GRIZZLIES,59,1085,14.7,0.605,0.217,0.177,7.2,18.0,12.5,9.4,1.9,2.7,12.3,14.3,1.4,1.5,2.9,0.127,-1.3,1.1,-0.2,0.5,False
tollian01,Anthony Tolliver,POWER FORWARD,35,PHILADELPHIA 76ERS,11,99,4.0,0.433,0.824,0.353,3.4,7.6,5.6,2.5,1.5,1.8,13.3,9.8,-0.1,0.1,0.1,0.025,-5.6,-1.5,-7.0,-0.1,False
toppiob01,Obi Toppin,POWER FORWARD,22,NEW YORK KNICKS,62,683,12.7,0.574,0.407,0.124,4.2,17.6,11.0,6.4,1.2,2.1,9.4,15.9,0.5,1.0,1.5,0.109,-1.4,0.7,-0.7,0.2,False
toscaju01,Juan Toscano-Anderson,SHOOTING GUARD,27,GOLDEN STATE WARRIORS,53,1107,12.6,0.676,0.44,0.148,2.8,19.5,11.3,18.1,1.7,2.1,21.5,11.0,1.4,1.6,3.0,0.13,-1.4,2.2,0.8,0.8,False
toupaax01,Axel Toupane,SMALL FORWARD,28,MILWAUKEE BUCKS,8,61,9.0,0.497,0.182,0.636,0.0,10.0,5.2,7.6,1.5,4.4,0.0,9.7,0.1,0.1,0.1,0.097,-4.1,1.1,-3.0,0.0,False
townska01,Karl-Anthony Towns,CENTER,25,MINNESOTA TIMBERWOLVES,50,1689,23.1,0.612,0.36,0.355,8.2,26.4,17.0,22.6,1.1,2.9,13.7,29.1,3.8,1.6,5.4,0.153,4.3,0.2,4.5,2.8,False
trentga02,Gary Trent Jr.,SHOOTING GUARD,22,PORTLAND TRAIL BLAZERS,41,1262,12.4,0.55,0.582,0.143,1.7,6.1,3.9,6.7,1.4,0.4,5.3,20.1,1.2,0.3,1.5,0.056,-0.1,-1.8,-1.9,0.0,False
trentga02,Gary Trent Jr.,SHOOTING GUARD,22,TORONTO RAPTORS,17,540,11.3,0.501,0.475,0.119,1.2,11.6,6.2,6.4,1.7,0.7,4.2,22.9,-0.2,0.4,0.2,0.019,-1.6,-1.5,-3.1,-0.2,False
tuckepj01,P.J. Tucker,POWER FORWARD,35,HOUSTON ROCKETS,32,959,5.5,0.5,0.656,0.176,3.5,13.3,8.2,6.1,1.4,1.7,19.0,7.7,-0.2,0.6,0.4,0.021,-5.3,0.7,-4.6,-0.6,False
tuckepj01,P.J. Tucker,POWER FORWARD,35,MILWAUKEE BUCKS,20,397,5.7,0.539,0.717,0.109,4.9,9.7,7.4,4.6,1.2,0.4,12.7,5.8,0.2,0.3,0.5,0.065,-2.9,0.0,-2.9,-0.1,False
tuckera01,Rayjon Tucker,POINT GUARD,23,PHILADELPHIA 76ERS,14,68,15.1,0.645,0.389,1.056,1.6,15.9,8.9,12.2,1.4,0.0,13.2,19.2,0.1,0.1,0.2,0.166,-3.0,-0.4,-3.4,0.0,False
turnemy01,Myles Turner,CENTER,24,INDIANA PACERS,47,1455,15.3,0.599,0.477,0.329,4.7,18.0,11.4,4.4,1.3,8.8,11.9,16.4,1.1,2.2,3.3,0.11,-1.6,2.0,0.4,0.9,False
valanjo01,Jonas Valančiūnas,CENTER,28,MEMPHIS GRIZZLIES,62,1755,24.4,0.636,0.077,0.273,15.1,31.9,23.4,10.0,1.0,2.9,10.7,22.4,5.1,2.6,7.8,0.213,3.2,-0.3,3.0,2.2,False
valende01,Denzel Valentine,SHOOTING GUARD,27,CHICAGO BULLS,62,1036,10.1,0.479,0.582,0.041,2.6,18.3,10.5,14.0,1.4,0.6,9.0,19.5,-0.4,1.1,0.7,0.032,-2.2,-0.4,-2.7,-0.2,False
vandeja01,Jarred Vanderbilt,POWER FORWARD,21,MINNESOTA TIMBERWOLVES,64,1139,16.2,0.612,0.021,0.432,10.8,24.7,17.5,9.3,2.7,3.5,15.9,12.3,1.6,1.5,3.1,0.132,-1.4,1.4,-0.1,0.5,False
vanvlfr01,Fred VanVleet,SHOOTING GUARD,26,TORONTO RAPTORS,52,1899,16.8,0.534,0.547,0.22,1.8,11.3,6.4,26.7,2.2,2.0,9.1,23.9,2.4,1.8,4.3,0.108,2.2,0.2,2.5,2.2,False
varejan01,Anderson Varejão,CENTER,38,CLEVELAND CAVALIERS,5,36,12.9,0.326,0.063,0.563,21.3,41.4,31.1,12.2,0.0,5.0,4.8,25.4,-0.1,0.0,0.0,-0.029,-3.7,-3.3,-7.1,0.0,False
vassede01,Devin Vassell,SMALL FORWARD,20,SAN ANTONIO SPURS,62,1056,10.6,0.524,0.495,0.168,2.4,15.4,8.8,7.1,2.0,1.4,6.3,14.3,0.4,1.1,1.5,0.069,-2.2,0.7,-1.5,0.1,False
vincega01,Gabe Vincent,POINT GUARD,24,MIAMI HEAT,50,655,7.6,0.498,0.639,0.099,1.8,7.9,4.9,15.1,1.6,0.3,12.3,19.1,-0.4,0.5,0.2,0.011,-4.5,-0.9,-5.4,-0.6,False
vonleno01,Noah Vonleh,POWER FORWARD,25,BROOKLYN NETS,4,11,-19.0,0.0,0.667,0.0,0.0,9.6,5.0,10.2,0.0,0.0,40.0,19.8,-0.1,0.0,-0.1,-0.488,-20.9,-5.8,-26.7,-0.1,False
vucevni01,Nikola Vučević,CENTER,30,ORLANDO MAGIC,44,1500,23.5,0.565,0.317,0.121,5.8,30.8,17.9,22.1,1.4,1.7,8.0,29.9,2.1,1.8,3.9,0.125,5.5,0.4,5.9,3.0,False
vucevni01,Nikola Vučević,CENTER,30,CHICAGO BULLS,26,848,21.8,0.55,0.311,0.094,7.8,31.2,19.6,20.0,1.3,2.1,7.8,28.2,1.2,1.2,2.4,0.137,3.8,0.5,4.4,1.4,False
wadede01,Dean Wade,POWER FORWARD,24,CLEVELAND CAVALIERS,63,1212,11.3,0.573,0.685,0.125,3.4,16.8,9.9,8.9,1.4,1.5,8.4,12.9,1.1,0.9,2.0,0.08,-1.1,-0.1,-1.3,0.2,False
wagnemo01,Moritz Wagner,CENTER,23,WASHINGTON WIZARDS,25,375,15.4,0.614,0.344,0.426,3.7,16.9,10.3,11.7,2.7,1.8,12.7,18.3,0.5,0.5,1.0,0.134,-1.5,1.3,-0.1,0.2,False
wagnemo01,Moritz Wagner,CENTER,23,BOSTON CELTICS,9,61,-1.0,0.37,0.429,0.143,5.4,29.4,17.3,12.4,0.0,1.5,37.7,16.9,-0.2,0.1,-0.2,-0.146,-10.0,-0.3,-10.3,-0.1,False
wagnemo01,Moritz Wagner,CENTER,23,ORLANDO MAGIC,11,286,11.5,0.563,0.462,0.355,3.9,16.1,9.8,6.3,0.7,2.9,10.8,18.2,0.2,0.2,0.4,0.063,-2.9,-1.2,-4.0,-0.1,False
walkeke02,Kemba Walker,POINT GUARD,30,BOSTON CELTICS,43,1369,17.7,0.559,0.522,0.22,1.3,12.6,6.9,23.8,1.7,0.8,10.6,26.1,2.1,1.1,3.3,0.115,2.8,-0.7,2.1,1.4,False
walkelo01,Lonnie Walker IV,SHOOTING GUARD,22,SAN ANTONIO SPURS,60,1522,9.8,0.523,0.463,0.115,1.0,10.1,5.4,9.6,0.9,0.8,9.2,20.1,-0.5,0.9,0.4,0.012,-2.3,-1.4,-3.7,-0.7,False
walljo01,John Wall,POINT GUARD,30,HOUSTON ROCKETS,40,1288,15.4,0.503,0.343,0.291,1.3,9.7,5.3,36.2,1.5,2.1,14.7,31.7,-1.0,0.8,-0.2,-0.007,1.2,-1.9,-0.7,0.4,False
wanambr01,Brad Wanamaker,POINT GUARD,31,GOLDEN STATE WARRIORS,39,625,8.5,0.468,0.353,0.324,1.4,9.8,5.6,20.8,2.0,0.8,15.8,16.0,-0.2,0.7,0.5,0.036,-4.4,0.9,-3.5,-0.2,False
wanambr01,Brad Wanamaker,POINT GUARD,31,CHARLOTTE HORNETS,22,428,10.9,0.518,0.19,0.357,2.5,7.5,4.9,25.0,1.9,1.2,18.9,18.1,0.1,0.3,0.4,0.044,-4.4,-0.5,-4.8,-0.3,False
warretj01,T.J. Warren,SMALL FORWARD,27,INDIANA PACERS,4,117,11.6,0.56,0.137,0.196,1.9,11.1,6.5,6.5,0.8,0.0,6.7,21.6,0.1,0.1,0.1,0.045,-3.6,-1.9,-5.5,-0.1,False
washipj01,P.J. Washington,POWER FORWARD,22,CHARLOTTE HORNETS,64,1954,13.4,0.549,0.423,0.211,5.1,18.3,11.6,12.2,1.7,4.0,14.6,19.4,0.3,2.4,2.7,0.066,-1.5,0.6,-0.9,0.6,False
watanyu01,Yuta Watanabe,SMALL FORWARD,26,TORONTO RAPTORS,50,723,12.2,0.565,0.5,0.161,5.3,19.4,12.1,7.7,1.7,2.6,9.0,12.7,0.7,0.8,1.5,0.102,-1.1,0.5,-0.7,0.2,False
watertr01,Tremont Waters,POINT GUARD,23,BOSTON CELTICS,26,238,14.6,0.541,0.452,0.202,2.3,7.5,4.9,36.4,3.1,0.4,22.8,21.4,0.2,0.2,0.4,0.08,0.4,-0.1,0.3,0.1,False
watsopa01,Paul Watson,SMALL FORWARD,26,TORONTO RAPTORS,27,297,10.9,0.649,0.78,0.098,1.4,15.7,8.3,8.2,1.0,1.0,9.5,13.7,0.4,0.2,0.6,0.096,-0.8,-0.6,-1.3,0.1,False
weathqu01,Quinndary Weatherspoon,SHOOTING GUARD,24,SAN ANTONIO SPURS,20,121,9.6,0.547,0.171,0.457,2.6,7.2,4.8,9.1,3.2,1.4,19.2,18.7,-0.1,0.1,0.1,0.023,-5.8,0.7,-5.0,-0.1,False
westbru01,Russell Westbrook,POINT GUARD,32,WASHINGTON WIZARDS,65,2369,19.5,0.509,0.221,0.334,4.9,28.6,16.8,48.6,1.7,0.8,18.0,30.2,0.5,3.2,3.7,0.075,2.6,1.1,3.7,3.4,False
whiteco01,Coby White,POINT GUARD,20,CHICAGO BULLS,69,2156,12.0,0.54,0.503,0.157,1.5,13.0,7.3,21.8,0.9,0.6,13.9,22.5,0.7,1.7,2.4,0.052,-1.2,-1.2,-2.4,-0.2,False
whitede01,Derrick White,SHOOTING GUARD,26,SAN ANTONIO SPURS,36,1064,15.0,0.55,0.536,0.252,1.3,9.6,5.4,17.4,1.2,2.9,8.2,22.4,1.0,0.9,1.9,0.085,1.3,0.0,1.3,0.9,False
whiteha01,Hassan Whiteside,CENTER,31,SACRAMENTO KINGS,36,546,19.2,0.566,0.004,0.353,12.2,31.8,21.9,5.6,0.8,7.1,13.4,23.5,0.3,0.6,0.9,0.081,-1.8,-0.4,-2.2,0.0,False
whittgr01,Greg Whittington,POWER FORWARD,27,DENVER NUGGETS,4,12,-10.2,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,-0.1,0.0,-0.1,-0.259,-11.4,-5.7,-17.2,0.0,False
wiggian01,Andrew Wiggins,POWER FORWARD,25,GOLDEN STATE WARRIORS,71,2364,15.0,0.568,0.348,0.225,3.7,11.8,7.8,10.9,1.3,2.6,9.8,23.3,1.2,2.7,3.9,0.08,0.0,-0.4,-0.4,1.0,False
willigr01,Grant Williams,POWER FORWARD,22,BOSTON CELTICS,63,1138,7.5,0.546,0.522,0.206,4.7,12.8,8.7,7.4,1.4,2.0,17.2,12.3,0.1,1.0,1.1,0.046,-4.0,0.3,-3.7,-0.5,False
