slug,name,positions,age,team,games_played,minutes_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,is_combined_totals
lambje01,Jeremy Lamb,SHOOTING GUARD,27,INDIANA PACERS,46,1291,14.0,0.547,0.33,0.23,2.1,14.8,8.5,10.5,2.1,1.5,8.7,19.6,0.9,1.8,2.7,0.099,-1.1,0.8,-0.4,0.5,False
langfro01,Romeo Langford,SHOOTING GUARD,20,BOSTON CELTICS,32,370,5.4,0.434,0.338,0.313,4.4,7.4,5.9,4.5,1.0,2.0,10.8,11.8,-0.2,0.4,0.2,0.025,-4.7,-0.3,-4.9,-0.3,False
lavinza01,Zach LaVine,SMALL FORWARD,24,CHICAGO BULLS,60,2085,19.4,0.568,0.404,0.279,2.1,13.8,7.7,21.7,2.0,1.3,13.3,31.7,1.8,2.2,4.0,0.091,3.3,-0.8,2.5,2.4,False
lawvi01,Vic Law,POWER FORWARD,24,ORLANDO MAGIC,8,62,3.7,0.363,0.389,0.333,3.4,16.2,9.6,6.7,1.6,0.0,8.8,15.8,-0.1,0.1,-0.1,-0.052,-7.0,-2.6,-9.6,-0.1,False
laymaja01,Jake Layman,SMALL FORWARD,25,MINNESOTA TIMBERWOLVES,23,505,10.3,0.544,0.402,0.179,3.4,8.7,6.0,4.4,1.6,1.6,11.1,17.7,0.0,0.3,0.3,0.03,-2.8,-0.9,-3.7,-0.2,False
leaftj01,T.J. Leaf,POWER FORWARD,22,INDIANA PACERS,28,222,12.9,0.451,0.209,0.186,11.5,23.5,17.5,5.7,2.2,1.6,7.9,20.0,-0.1,0.4,0.3,0.061,-2.5,0.1,-2.4,0.0,False
lecquja01,Jalen Lecque,SHOOTING GUARD,19,PHOENIX SUNS,5,32,2.7,0.46,0.4,0.2,0.0,7.0,3.5,8.6,0.0,0.0,15.5,17.1,0.0,0.0,0.0,-0.065,-6.6,-2.9,-9.5,-0.1,False
leeco01,Courtney Lee,SHOOTING GUARD,34,DALLAS MAVERICKS,24,345,10.8,0.629,0.573,0.085,2.2,7.5,4.9,4.7,2.5,1.5,11.4,11.9,0.3,0.3,0.7,0.092,-2.1,1.5,-0.6,0.1,False
leeda03,Damion Lee,SHOOTING GUARD,27,GOLDEN STATE WARRIORS,49,1423,12.7,0.548,0.468,0.247,2.4,16.3,9.1,14.4,1.7,0.4,10.6,19.0,0.9,0.8,1.7,0.058,-1.5,-0.8,-2.3,-0.1,False
lenal01,Alex Len,CENTER,26,ATLANTA HAWKS,40,745,17.5,0.59,0.215,0.312,9.8,23.6,16.6,8.7,1.3,3.7,11.7,18.6,1.1,0.6,1.8,0.113,-0.2,-0.2,-0.4,0.3,False
lenal01,Alex Len,CENTER,26,SACRAMENTO KINGS,15,225,18.2,0.64,0.051,0.407,15.1,30.8,22.8,5.2,0.6,6.4,18.7,16.5,0.4,0.3,0.7,0.15,-1.3,-0.3,-1.6,0.0,False
leonaka01,Kawhi Leonard,SMALL FORWARD,28,LOS ANGELES CLIPPERS,57,1848,26.9,0.589,0.287,0.355,3.1,19.1,11.3,26.4,2.6,1.6,10.2,33.0,5.4,3.3,8.7,0.226,6.5,2.4,8.9,5.1,False
leoname01,Meyers Leonard,CENTER,27,MIAMI HEAT,51,1034,10.6,0.627,0.547,0.12,3.4,24.0,14.1,7.6,0.7,1.4,13.7,12.2,0.9,1.2,2.1,0.096,-1.3,0.4,-0.9,0.3,False
leverca01,Caris LeVert,SHOOTING GUARD,25,BROOKLYN NETS,45,1330,16.1,0.514,0.301,0.269,3.9,10.7,7.4,25.0,1.9,0.6,12.6,29.5,0.1,1.4,1.5,0.055,0.6,-0.9,-0.3,0.5,False
lillada01,Damian Lillard,POINT GUARD,29,PORTLAND TRAIL BLAZERS,66,2474,26.9,0.627,0.5,0.384,1.4,10.5,6.0,34.4,1.3,0.8,11.0,30.3,10.9,0.7,11.6,0.225,8.3,-0.9,7.5,5.9,False
littlna01,Nassir Little,POWER FORWARD,19,PORTLAND TRAIL BLAZERS,48,573,9.6,0.505,0.391,0.291,5.7,13.9,9.9,5.0,1.1,2.1,8.1,13.7,0.3,0.3,0.6,0.047,-2.9,-0.6,-3.5,-0.2,False
looneke01,Kevon Looney,CENTER,23,GOLDEN STATE WARRIORS,20,262,9.4,0.403,0.177,0.152,11.2,16.3,13.6,11.1,2.2,2.1,12.5,15.7,-0.2,0.2,0.0,0.006,-4.8,-0.8,-5.6,-0.2,False
lopezbr01,Brook Lopez,CENTER,31,MILWAUKEE BUCKS,68,1817,15.0,0.551,0.484,0.227,3.4,13.0,8.5,7.4,1.2,7.9,8.7,18.3,1.4,4.1,5.5,0.145,-0.4,2.5,2.0,1.9,False
lopezro01,Robin Lopez,CENTER,31,MILWAUKEE BUCKS,66,958,10.2,0.554,0.351,0.177,6.2,10.2,8.3,6.3,0.5,4.1,16.4,16.6,-0.1,1.6,1.5,0.077,-3.0,0.4,-2.6,-0.2,False
loveke01,Kevin Love,POWER FORWARD,31,CLEVELAND CAVALIERS,56,1780,17.9,0.599,0.536,0.301,3.3,31.1,17.1,15.4,0.9,0.9,14.5,23.1,2.5,1.3,3.8,0.101,2.6,-0.5,2.0,1.8,False
lowryky01,Kyle Lowry,POINT GUARD,33,TORONTO RAPTORS,58,2098,17.7,0.59,0.58,0.427,1.6,12.8,7.3,30.6,1.9,1.2,15.7,23.1,4.2,3.3,7.5,0.171,2.2,1.0,3.2,2.8,False
luwawti01,Timothé Luwawu-Cabarrot,SMALL FORWARD,24,BROOKLYN NETS,47,853,11.0,0.599,0.595,0.301,3.6,11.6,7.7,4.9,1.0,0.7,10.8,16.8,0.9,0.7,1.7,0.095,-1.8,-0.5,-2.2,-0.1,False
lylestr01,Trey Lyles,POWER FORWARD,24,SAN ANTONIO SPURS,63,1271,12.6,0.557,0.49,0.131,6.0,24.6,15.3,7.2,1.1,1.9,9.7,13.6,1.2,1.0,2.2,0.083,-0.5,-0.7,-1.2,0.3,False
maconda01,Daryl Macon,POINT GUARD,24,MIAMI HEAT,4,14,-3.1,0.5,0.667,0.0,0.0,0.0,0.0,9.7,0.0,0.0,40.0,15.7,0.0,0.0,0.0,-0.161,-7.3,-4.8,-12.0,0.0,False
macurjp01,J.P. Macura,SHOOTING GUARD,24,CLEVELAND CAVALIERS,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022,-5.2,-1.2,-6.4,0.0,False
magetjo01,Josh Magette,POINT GUARD,30,ORLANDO MAGIC,8,38,5.1,0.378,0.267,0.133,2.7,14.6,8.5,19.2,3.8,2.4,23.9,23.7,-0.2,0.1,-0.1,-0.127,-7.9,1.6,-6.2,0.0,False
mahinia01,Ian Mahinmi,CENTER,33,WASHINGTON WIZARDS,38,808,14.2,0.545,0.124,0.538,10.1,19.7,14.7,8.3,1.8,4.8,14.8,15.7,0.7,0.7,1.4,0.083,-2.8,0.0,-2.7,-0.2,False
makerth01,Thon Maker,CENTER,22,DETROIT PISTONS,60,776,13.7,0.582,0.332,0.57,7.8,16.7,12.2,8.0,1.6,4.2,15.7,16.1,0.7,0.8,1.5,0.096,-2.1,0.7,-1.4,0.1,False
mannte01,Terance Mann,SMALL FORWARD,23,LOS ANGELES CLIPPERS,41,362,10.6,0.545,0.253,0.342,2.9,12.6,7.9,19.3,1.4,1.2,16.5,12.6,0.4,0.4,0.8,0.106,-2.7,1.2,-1.5,0.0,False
marjabo01,Boban Marjanović,CENTER,31,DALLAS MAVERICKS,44,422,25.7,0.612,0.081,0.27,16.6,32.1,24.5,8.3,0.9,2.0,11.3,26.9,1.2,0.6,1.8,0.2,2.8,-1.6,1.2,0.3,False
markkla01,Lauri Markkanen,POWER FORWARD,22,CHICAGO BULLS,50,1492,14.3,0.56,0.536,0.259,4.2,19.7,11.6,7.6,1.4,1.5,11.0,21.1,1.0,1.6,2.6,0.084,0.2,-0.8,-0.6,0.5,False
martica02,Caleb Martin,SMALL FORWARD,24,CHARLOTTE HORNETS,18,317,12.0,0.595,0.44,0.25,3.3,10.0,6.5,11.1,1.9,2.0,13.9,15.0,0.3,0.2,0.5,0.081,-1.6,0.6,-1.0,0.1,False
martico01,Cody Martin,SMALL FORWARD,24,CHARLOTTE HORNETS,48,903,10.5,0.505,0.372,0.314,4.4,15.1,9.6,15.7,2.2,0.9,15.7,13.6,0.2,0.8,1.0,0.052,-3.1,1.0,-2.1,0.0,False
martije02,Jeremiah Martin,POINT GUARD,23,BROOKLYN NETS,9,99,21.8,0.541,0.34,0.264,1.1,9.2,5.2,30.8,3.3,1.7,6.3,26.7,0.2,0.1,0.4,0.176,1.5,1.7,3.2,0.1,False
martike03,Kelan Martin,SMALL FORWARD,24,MINNESOTA TIMBERWOLVES,31,495,9.2,0.506,0.53,0.171,2.5,18.6,10.2,6.8,0.7,1.5,9.3,17.8,-0.1,0.3,0.2,0.023,-3.3,-1.0,-4.3,-0.3,False
masonfr01,Frank Mason III,POINT GUARD,25,MILWAUKEE BUCKS,9,118,16.9,0.53,0.412,0.333,4.5,11.1,8.0,35.0,1.9,0.7,15.8,24.3,0.1,0.2,0.4,0.143,-0.6,0.6,0.0,0.1,False
mathega01,Garrison Mathews,SHOOTING GUARD,23,WASHINGTON WIZARDS,18,227,13.1,0.691,0.821,0.607,2.8,9.0,5.8,5.8,1.6,0.4,10.1,14.5,0.6,0.1,0.6,0.131,-0.6,-0.5,-1.1,0.1,False
matthwe02,Wesley Matthews,SHOOTING GUARD,33,MILWAUKEE BUCKS,67,1635,8.1,0.547,0.704,0.161,1.4,8.2,5.0,7.1,1.1,0.5,8.7,12.5,0.8,2.4,3.2,0.093,-2.6,0.7,-1.8,0.1,False
mbahalu01,Luc Mbah a Moute,POWER FORWARD,33,HOUSTON ROCKETS,3,25,6.4,0.425,0.4,0.4,4.2,4.2,4.2,0.0,3.7,0.0,14.5,11.4,0.0,0.0,0.0,-0.008,-5.2,-2.2,-7.4,0.0,False
mccawpa01,Patrick McCaw,SMALL FORWARD,24,TORONTO RAPTORS,37,908,7.3,0.5,0.438,0.111,2.3,7.6,5.0,11.5,2.0,0.4,14.6,9.4,0.2,1.2,1.4,0.075,-3.6,1.8,-1.8,0.0,False
mccolcj01,CJ McCollum,SHOOTING GUARD,28,PORTLAND TRAIL BLAZERS,70,2556,17.0,0.541,0.378,0.136,1.9,10.2,6.1,19.1,1.0,1.4,8.1,25.9,3.5,0.6,4.1,0.077,2.3,-1.8,0.5,1.6,False
mccontj01,T.J. McConnell,POINT GUARD,27,INDIANA PACERS,71,1326,16.5,0.54,0.041,0.102,3.2,12.4,7.8,37.6,2.0,0.7,18.9,17.5,1.7,1.7,3.3,0.121,0.1,0.4,0.5,0.8,False
mcdanja01,Jalen McDaniels,SMALL FORWARD,22,CHARLOTTE HORNETS,16,293,10.7,0.574,0.343,0.243,5.4,19.4,12.1,6.8,1.4,0.9,12.4,13.3,0.2,0.2,0.5,0.078,-3.4,0.1,-3.3,-0.1,False
mcderdo01,Doug McDermott,POWER FORWARD,28,INDIANA PACERS,69,1372,14.4,0.62,0.537,0.106,2.1,11.7,7.0,8.4,0.4,0.3,6.8,19.6,2.3,1.1,3.3,0.117,1.4,-1.3,0.0,0.7,False
mcgeeja01,JaVale McGee,CENTER,32,LOS ANGELES LAKERS,68,1130,19.4,0.652,0.02,0.268,12.2,25.4,18.9,4.6,1.5,7.5,13.9,14.8,2.2,2.4,4.7,0.198,-0.6,2.1,1.5,1.0,False
mcgruro01,Rodney McGruder,SHOOTING GUARD,28,LOS ANGELES CLIPPERS,56,871,6.7,0.477,0.492,0.188,3.6,14.2,9.0,5.3,1.4,0.8,10.9,10.6,-0.1,1.1,1.0,0.055,-3.7,0.8,-3.0,-0.2,False
mckinal01,Alfonzo McKinnie,SMALL FORWARD,27,CLEVELAND CAVALIERS,40,593,8.7,0.493,0.38,0.181,6.9,14.4,10.6,3.3,1.9,1.2,12.3,15.2,-0.2,0.3,0.2,0.014,-4.4,-0.9,-5.3,-0.5,False
mclaujo01,Jordan McLaughlin,POINT GUARD,23,MINNESOTA TIMBERWOLVES,30,590,16.3,0.587,0.427,0.219,1.2,7.8,4.4,31.0,2.7,0.6,13.7,15.8,1.1,0.4,1.6,0.13,0.3,0.0,0.3,0.3,False
mclembe01,Ben McLemore,SMALL FORWARD,26,HOUSTON ROCKETS,71,1619,11.8,0.622,0.829,0.123,1.3,8.9,5.1,5.2,1.3,0.8,8.0,16.0,2.2,1.1,3.3,0.099,0.1,-0.6,-0.5,0.6,False
mcraejo01,Jordan McRae,SHOOTING GUARD,28,WASHINGTON WIZARDS,29,654,15.2,0.523,0.334,0.262,2.7,15.1,8.7,19.1,1.4,2.0,9.7,24.9,0.4,0.3,0.7,0.051,0.8,-1.2,-0.4,0.3,False
mcraejo01,Jordan McRae,SHOOTING GUARD,28,DENVER NUGGETS,4,32,16.7,0.58,0.667,0.667,3.5,14.0,8.8,15.6,3.1,2.9,0.0,10.5,0.1,0.0,0.1,0.201,1.1,1.4,2.5,0.0,False
mcraejo01,Jordan McRae,SHOOTING GUARD,28,DETROIT PISTONS,4,98,6.5,0.446,0.372,0.512,0.0,17.6,8.7,10.7,0.0,0.0,8.7,25.7,-0.1,0.0,-0.1,-0.053,-5.6,-4.2,-9.8,-0.2,False
mellini01,Nicolò Melli,CENTER,29,NEW ORLEANS PELICANS,60,1042,11.4,0.556,0.638,0.226,3.9,14.5,9.2,10.5,1.5,1.8,11.5,15.7,0.9,0.9,1.8,0.082,-1.5,0.2,-1.3,0.2,False
meltode01,De'Anthony Melton,POINT GUARD,21,MEMPHIS GRIZZLIES,60,1167,13.5,0.501,0.349,0.302,4.0,15.7,9.9,20.1,3.1,1.5,15.6,19.2,0.1,1.7,1.7,0.072,-2.2,2.0,-0.2,0.5,False
metuch01,Chimezie Metu,CENTER,22,SAN ANTONIO SPURS,18,105,22.2,0.608,0.048,0.31,12.3,21.6,16.9,14.9,1.4,5.0,17.3,23.7,0.2,0.1,0.3,0.13,1.7,-0.1,1.7,0.1,False
middlkh01,Khris Middleton,SMALL FORWARD,28,MILWAUKEE BUCKS,62,1853,21.1,0.619,0.374,0.24,2.5,17.0,10.2,22.2,1.3,0.3,11.6,26.4,4.6,3.3,7.9,0.205,3.4,0.7,4.1,2.9,False
mikaer01,Eric Mika,CENTER,25,SACRAMENTO KINGS,1,19,13.9,0.773,0.0,0.667,11.6,30.4,20.7,0.0,0.0,0.0,0.0,8.9,0.1,0.0,0.1,0.218,-1.9,-1.5,-3.4,0.0,False
milescj01,C.J. Miles,SMALL FORWARD,32,WASHINGTON WIZARDS,10,161,11.1,0.472,0.593,0.339,2.6,5.7,4.1,10.0,2.9,2.2,5.6,18.6,0.0,0.1,0.1,0.035,-1.7,0.0,-1.7,0.0,False
millema01,Malcolm Miller,SMALL FORWARD,26,TORONTO RAPTORS,28,162,6.7,0.538,0.759,0.276,1.3,8.9,5.2,8.9,1.5,1.2,11.0,9.6,0.1,0.2,0.3,0.082,-3.5,1.2,-2.3,0.0,False
millspa02,Patty Mills,POINT GUARD,31,SAN ANTONIO SPURS,66,1485,14.8,0.592,0.674,0.187,1.6,6.2,3.9,11.4,1.7,0.4,7.7,20.4,2.3,0.5,2.8,0.091,1.2,-1.2,0.0,0.8,False
millspa01,Paul Millsap,POWER FORWARD,34,DENVER NUGGETS,51,1240,16.9,0.591,0.283,0.322,8.9,17.6,13.2,9.6,1.8,2.2,12.3,20.0,2.1,1.4,3.5,0.136,0.3,-0.2,0.1,0.7,False
miltosh01,Shake Milton,SHOOTING GUARD,23,PHILADELPHIA 76ERS,40,805,14.4,0.617,0.487,0.235,2.1,10.0,6.0,18.8,1.2,0.7,13.3,18.9,1.4,0.7,2.1,0.126,0.0,-1.0,-1.0,0.2,False
mitchdo01,Donovan Mitchell,SHOOTING GUARD,23,UTAH JAZZ,69,2364,18.8,0.558,0.352,0.24,2.6,11.3,7.1,21.6,1.4,0.5,11.0,30.8,3.2,2.2,5.4,0.11,2.4,-0.6,1.9,2.3,False
mitrona01,Naz Mitrou-Long,SHOOTING GUARD,26,INDIANA PACERS,5,47,7.8,0.412,0.706,0.0,0.0,16.2,8.2,22.8,1.0,1.9,15.0,18.7,-0.1,0.1,0.0,-0.022,-3.5,2.1,-1.4,0.0,False
mokokad01,Adam Mokoka,SMALL FORWARD,21,CHICAGO BULLS,11,112,8.2,0.538,0.536,0.143,6.6,3.1,4.9,5.0,1.7,0.0,6.3,12.1,0.1,0.1,0.2,0.073,-2.9,-1.2,-4.1,-0.1,False
monkma01,Malik Monk,SHOOTING GUARD,21,CHARLOTTE HORNETS,55,1169,12.6,0.53,0.418,0.205,2.4,12.6,7.3,16.6,1.1,1.3,12.6,22.9,0.1,0.6,0.7,0.028,-1.1,-1.3,-2.3,-0.1,False
moonema01,Matt Mooney,SHOOTING GUARD,22,CLEVELAND CAVALIERS,4,19,8.1,0.25,0.5,0.0,0.0,17.7,8.8,6.7,5.1,4.5,0.0,9.0,0.0,0.0,0.0,0.007,-5.3,5.0,-0.4,0.0,False
mooreet01,E'Twaun Moore,SHOOTING GUARD,30,NEW ORLEANS PELICANS,56,1020,11.3,0.51,0.382,0.103,3.2,10.4,6.8,11.0,1.5,0.9,8.1,19.9,0.3,0.7,0.9,0.043,-1.9,-0.8,-2.7,-0.2,False
moranja01,Ja Morant,POINT GUARD,20,MEMPHIS GRIZZLIES,67,2074,17.4,0.556,0.191,0.329,2.6,10.4,6.6,35.2,1.3,0.8,17.0,25.9,2.3,1.5,3.8,0.088,1.4,-1.2,0.3,1.2,False
morgaju01,Juwan Morgan,POWER FORWARD,22,UTAH JAZZ,21,134,10.1,0.648,0.308,0.154,8.5,15.1,11.9,6.2,0.4,1.2,17.8,11.0,0.2,0.1,0.3,0.106,-2.9,-0.3,-3.2,0.0,False
morrima03,Marcus Morris,SMALL FORWARD,30,NEW YORK KNICKS,43,1387,16.5,0.582,0.415,0.311,3.6,14.7,9.0,6.8,1.2,1.2,9.2,24.4,2.1,0.8,2.9,0.101,1.8,-1.1,0.7,0.9,False
morrima03,Marcus Morris,POWER FORWARD,30,LOS ANGELES CLIPPERS,19,549,8.9,0.523,0.483,0.126,2.1,12.3,7.4,6.8,1.1,2.1,11.6,15.8,0.0,0.7,0.6,0.055,-2.5,0.3,-2.2,0.0,False
morrima02,Markieff Morris,POWER FORWARD,30,DETROIT PISTONS,44,988,12.7,0.573,0.486,0.203,2.7,17.3,9.9,11.0,1.3,0.9,14.2,21.8,0.3,0.7,1.0,0.049,-1.1,-1.0,-2.1,0.0,False
morrima02,Markieff Morris,POWER FORWARD,30,LOS ANGELES LAKERS,14,199,11.5,0.516,0.565,0.087,8.9,15.8,12.4,5.4,1.2,2.7,7.7,16.5,0.2,0.3,0.4,0.106,-1.3,-0.1,-1.4,0.0,False
morrimo01,Monte Morris,POINT GUARD,24,DENVER NUGGETS,73,1636,14.9,0.545,0.304,0.157,1.6,7.7,4.7,22.1,1.7,1.0,8.1,17.5,2.7,1.1,3.8,0.112,0.4,-0.5,-0.2,0.7,False
motlejo01,Johnathan Motley,POWER FORWARD,24,LOS ANGELES CLIPPERS,13,41,28.5,0.774,0.067,0.467,7.8,17.3,12.7,32.9,3.5,0.0,21.7,23.5,0.2,0.1,0.3,0.299,4.8,3.3,8.1,0.1,False
mudiaem01,Emmanuel Mudiay,POINT GUARD,23,UTAH JAZZ,54,850,13.0,0.543,0.266,0.254,2.4,13.5,8.2,20.9,1.4,1.0,17.3,22.6,0.1,0.9,1.0,0.057,-1.8,-0.1,-1.9,0.0,False
muldemy01,Mychal Mulder,SMALL FORWARD,25,GOLDEN STATE WARRIORS,7,204,7.8,0.533,0.776,0.179,1.5,11.0,6.1,5.8,0.5,0.4,6.5,16.2,0.0,0.0,0.1,0.017,-3.2,-2.9,-6.0,-0.2,False
murrade01,Dejounte Murray,POINT GUARD,23,SAN ANTONIO SPURS,66,1687,16.2,0.524,0.174,0.179,4.4,20.1,12.2,23.1,3.1,0.9,15.4,20.8,0.7,2.0,2.6,0.074,-0.9,1.3,0.4,1.0,False
murraja01,Jamal Murray,POINT GUARD,22,DENVER NUGGETS,59,1904,17.7,0.559,0.362,0.207,2.7,11.2,6.9,22.9,1.7,0.8,11.5,25.2,2.8,1.5,4.3,0.107,2.0,-0.8,1.2,1.5,False
musadz01,Džanan Musa,SMALL FORWARD,20,BROOKLYN NETS,40,487,9.4,0.484,0.453,0.349,4.6,13.5,9.1,12.6,1.5,0.2,15.4,20.1,-0.3,0.5,0.2,0.016,-3.5,-0.9,-4.4,-0.3,False
muscami01,Mike Muscala,CENTER,28,OKLAHOMA CITY THUNDER,47,572,12.5,0.569,0.757,0.116,3.2,17.3,10.4,10.1,0.8,1.8,7.9,16.6,0.7,0.6,1.3,0.107,0.1,-0.2,-0.1,0.3,False
mykhasv01,Svi Mykhailiuk,SMALL FORWARD,22,DETROIT PISTONS,56,1265,11.2,0.578,0.704,0.173,1.5,7.9,4.7,12.3,1.6,0.3,12.3,17.1,1.0,0.6,1.6,0.06,-0.7,-1.2,-1.9,0.0,False
naderab01,Abdel Nader,SMALL FORWARD,26,OKLAHOMA CITY THUNDER,55,867,11.3,0.591,0.487,0.251,1.8,10.6,6.4,6.4,1.3,2.0,12.8,17.0,0.5,0.9,1.3,0.074,-1.2,0.2,-1.0,0.2,False
nancela02,Larry Nance Jr.,POWER FORWARD,27,CLEVELAND CAVALIERS,56,1472,17.3,0.608,0.369,0.172,7.9,23.1,15.4,12.3,1.9,1.3,11.5,15.2,2.8,1.1,3.9,0.128,1.4,0.4,1.7,1.4,False
napiesh01,Shabazz Napier,POINT GUARD,28,MINNESOTA TIMBERWOLVES,36,856,13.9,0.539,0.562,0.311,2.0,11.9,6.8,31.3,2.2,0.7,19.1,19.1,0.6,0.6,1.3,0.071,-0.6,-0.2,-0.8,0.3,False
napiesh01,Shabazz Napier,POINT GUARD,28,WASHINGTON WIZARDS,20,488,13.6,0.573,0.468,0.376,1.9,9.1,5.4,21.7,2.8,0.7,20.5,21.6,0.1,0.3,0.4,0.039,-0.9,-0.7,-1.6,0.0,False
netora01,Raul Neto,POINT GUARD,27,PHILADELPHIA 76ERS,54,668,12.7,0.567,0.396,0.212,1.8,8.3,5.0,20.3,1.7,0.8,16.2,18.7,0.5,0.6,1.2,0.083,-1.2,-0.6,-1.8,0.0,False
newmama01,Malik Newman,SHOOTING GUARD,22,CLEVELAND CAVALIERS,1,4,-11.4,0.347,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,41.5,0.0,0.0,0.0,-0.502,-14.5,-11.2,-25.7,0.0,False
niangge01,Georges Niang,POWER FORWARD,26,UTAH JAZZ,66,923,11.7,0.589,0.699,0.075,1.9,12.9,7.6,7.0,0.9,0.4,8.3,17.2,1.0,0.8,1.8,0.092,0.4,-0.5,-0.1,0.4,False
noahjo01,Joakim Noah,CENTER,34,LOS ANGELES CLIPPERS,5,50,11.1,0.608,0.0,1.0,10.7,22.3,16.6,17.9,0.9,1.8,34.2,14.7,0.0,0.1,0.1,0.096,-4.1,2.5,-1.6,0.0,False
noelne01,Nerlens Noel,CENTER,25,OKLAHOMA CITY THUNDER,61,1127,20.4,0.711,0.011,0.394,9.2,19.9,14.7,7.6,2.5,6.9,17.3,14.9,2.6,2.3,4.9,0.209,-0.3,3.4,3.1,1.5,False
norveza01,Zach Norvell,SHOOTING GUARD,22,LOS ANGELES LAKERS,2,5,-5.6,0.0,0.0,0.0,0.0,21.6,10.9,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,-0.152,-10.3,-2.5,-12.8,0.0,False
norveza01,Zach Norvell,SHOOTING GUARD,22,GOLDEN STATE WARRIORS,3,36,3.7,0.437,0.727,0.091,0.0,15.6,7.5,11.7,2.7,0.0,20.8,17.1,-0.1,0.0,-0.1,-0.075,-6.7,-1.0,-7.7,-0.1,False
nowelja01,Jaylen Nowell,SHOOTING GUARD,20,MINNESOTA TIMBERWOLVES,15,151,10.5,0.471,0.491,0.321,2.0,7.3,4.5,17.8,0.9,0.6,4.7,17.3,0.1,0.0,0.2,0.051,-2.9,-0.8,-3.8,-0.1,False
ntilila01,Frank Ntilikina,POINT GUARD,21,NEW YORK KNICKS,57,1187,9.8,0.497,0.411,0.177,2.0,9.1,5.4,20.2,2.2,1.3,16.5,15.4,0.1,0.8,0.9,0.037,-3.6,0.4,-3.2,-0.4,False
nunnke01,Kendrick Nunn,POINT GUARD,24,MIAMI HEAT,67,1962,12.9,0.534,0.428,0.109,1.2,8.7,5.1,18.5,1.4,0.8,10.6,24.1,0.4,1.6,2.0,0.049,-1.0,-1.3,-2.3,-0.1,False
nurkiju01,Jusuf Nurkić,CENTER,25,PORTLAND TRAIL BLAZERS,8,253,22.6,0.567,0.092,0.321,9.6,24.1,16.9,19.1,2.1,5.4,13.2,24.0,0.5,0.3,0.9,0.164,1.0,1.0,2.0,0.2,False
nwabada01,David Nwaba,SMALL FORWARD,27,BROOKLYN NETS,20,268,14.0,0.627,0.394,0.38,3.2,14.0,8.7,4.3,1.9,3.7,8.8,14.2,0.4,0.4,0.8,0.138,-1.0,2.0,1.1,0.2,False
onealro01,Royce O'Neale,SMALL FORWARD,26,UTAH JAZZ,71,2049,9.5,0.578,0.668,0.151,1.5,18.8,10.4,11.6,1.4,1.3,13.5,9.6,1.8,2.5,4.3,0.101,-1.3,2.2,0.9,1.5,False
oquinky01,Kyle O'Quinn,CENTER,29,PHILADELPHIA 76ERS,29,313,18.6,0.544,0.318,0.235,12.0,29.0,20.5,22.7,1.1,6.5,17.6,15.7,0.5,0.6,1.1,0.165,0.3,2.7,3.0,0.4,False
ojelese01,Semi Ojeleye,POWER FORWARD,25,BOSTON CELTICS,69,1011,7.7,0.562,0.648,0.163,2.8,12.5,7.7,4.7,1.0,0.5,8.3,9.7,0.8,1.0,1.9,0.088,-2.1,0.4,-1.7,0.1,False
okafoja01,Jahlil Okafor,CENTER,24,NEW ORLEANS PELICANS,30,467,18.3,0.642,0.019,0.383,10.9,18.0,14.4,12.0,0.7,3.9,16.7,19.9,0.9,0.4,1.3,0.133,-0.5,0.3,-0.2,0.2,False
okoboel01,Elie Okobo,POINT GUARD,22,PHOENIX SUNS,55,719,10.6,0.516,0.392,0.392,2.4,11.6,6.9,21.2,1.6,0.5,15.2,14.8,0.5,0.5,1.0,0.067,-1.9,0.0,-1.9,0.0,False
okogijo01,Josh Okogie,SHOOTING GUARD,21,MINNESOTA TIMBERWOLVES,62,1547,11.5,0.553,0.387,0.48,5.7,12.8,9.1,8.9,2.0,1.4,15.3,15.1,0.9,1.2,2.2,0.068,-2.4,0.0,-2.4,-0.2,False
okpalkz01,KZ Okpala,POWER FORWARD,20,MIAMI HEAT,5,26,13.7,0.595,0.2,0.4,4.5,16.6,10.8,5.5,3.8,3.8,14.5,11.7,0.0,0.0,0.1,0.118,-1.3,3.7,2.4,0.0,False
oladivi01,Victor Oladipo,SHOOTING GUARD,27,INDIANA PACERS,19,528,11.3,0.506,0.423,0.24,1.9,13.6,7.8,15.4,1.6,0.7,14.7,26.5,-0.6,0.6,0.0,0.002,-2.2,-1.1,-3.3,-0.2,False
olynyke01,Kelly Olynyk,CENTER,28,MIAMI HEAT,67,1300,14.6,0.621,0.588,0.251,3.9,21.6,13.1,13.3,1.7,1.8,13.8,17.4,1.9,1.8,3.7,0.135,0.0,1.0,1.0,1.0,False
